citycode,city,countrycode,country,towncode,town,villagecode,villagetypecode,PAC,village
441200000000,肇庆市,441225000000,封开县,441225112000,大玉口镇,441225112209,220,441225112209220,群星村委会
441200000000,肇庆市,441225000000,封开县,441225112000,大玉口镇,441225112210,220,441225112210220,群胜村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113001,121,441225113001121,都平社区居委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113201,220,441225113201220,高浪村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113202,220,441225113202220,胜塘村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113204,220,441225113204220,大滩村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113205,220,441225113205220,官埇村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113206,220,441225113206220,清水湾村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113207,220,441225113207220,三洲村委会
441200000000,肇庆市,441225000000,封开县,441225113000,都平镇,441225113208,220,441225113208220,勿乃村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114002,121,441225114002121,金装社区居委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114201,220,441225114201220,仁厚村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114202,122,441225114202122,安靖村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114204,220,441225114204220,开祥村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114205,220,441225114205220,大林村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114206,220,441225114206220,新圩村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114207,220,441225114207220,万安村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114208,220,441225114208220,大田村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114209,220,441225114209220,望高村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114210,220,441225114210220,大府村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114211,220,441225114211220,民益村委会
441200000000,肇庆市,441225000000,封开县,441225114000,金装镇,441225114212,220,441225114212220,水石村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115002,121,441225115002121,长安社区居委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115201,220,441225115201220,金星村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115202,220,441225115202220,莫罗村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115203,220,441225115203220,新地村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115204,220,441225115204220,中良村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115205,220,441225115205220,民成村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115206,220,441225115206220,万岗村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115207,220,441225115207220,今宝村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115208,220,441225115208220,宝山村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115210,220,441225115210220,东山村委会
441200000000,肇庆市,441225000000,封开县,441225115000,长安镇,441225115211,220,441225115211220,西山村委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001001,121,441226001001121,城东居委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001002,121,441226001002121,城中居委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001003,121,441226001003121,城南居委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001004,121,441226001004121,城西居委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001201,121,441226001201121,城郊村委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001202,121,441226001202121,香山村委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001203,121,441226001203121,大桥村委会
441200000000,肇庆市,441226000000,德庆县,441226001000,德城街道,441226001204,121,441226001204121,登云村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101001,121,441226101001121,新圩社区居委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101201,220,441226101201220,历麻村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101202,122,441226101202122,山咀村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101203,121,441226101203121,新圩村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101204,122,441226101204122,格木村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101205,220,441226101205220,大沙洲村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101206,122,441226101206122,中垌村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101207,220,441226101207220,官车村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101208,220,441226101208220,塘北村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101209,220,441226101209220,大同村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101210,122,441226101210122,上咀村委会
441200000000,肇庆市,441226000000,德庆县,441226101000,新圩镇,441226101211,122,441226101211122,河东村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102001,121,441226102001121,回龙镇社区居委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102201,220,441226102201220,回龙村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102202,122,441226102202122,戴垌村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102203,220,441226102203220,宾村村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102204,220,441226102204220,陈村村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102205,220,441226102205220,大塘村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102206,220,441226102206220,升平村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102207,220,441226102207220,六水村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102208,220,441226102208220,建丰村委会
441200000000,肇庆市,441226000000,德庆县,441226102000,回龙镇,441226102209,220,441226102209220,建发村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103001,121,441226103001121,官圩社区居委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103002,121,441226103002121,沙旁社区居委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103201,122,441226103201122,官圩村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103202,220,441226103202220,五福村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103203,220,441226103203220,良安村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103204,220,441226103204220,胜敢村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103205,220,441226103205220,谢村村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103206,122,441226103206122,四村村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103207,220,441226103207220,红光村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103208,220,441226103208220,红中村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103209,220,441226103209220,富六村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103210,220,441226103210220,仙罗村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103211,220,441226103211220,民生村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103212,220,441226103212220,冲源村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103213,220,441226103213220,金林村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103214,220,441226103214220,金西村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103215,220,441226103215220,金光村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103216,220,441226103216220,直安村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103217,220,441226103217220,大琅村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103218,220,441226103218220,崩坭村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103219,220,441226103219220,沙旁村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103220,220,441226103220220,西河村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103221,220,441226103221220,定安村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103222,220,441226103222220,永安村委会
441200000000,肇庆市,441226000000,德庆县,441226103000,官圩镇,441226103223,220,441226103223220,庆安村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105001,121,441226105001121,马圩社区居委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105201,122,441226105201122,马圩村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105202,220,441226105202220,前进村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105203,220,441226105203220,都臼村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105204,220,441226105204220,旺岗村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105205,220,441226105205220,荣村村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105206,220,441226105206220,大益村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105207,220,441226105207220,古垒村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105208,220,441226105208220,上彭村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105209,220,441226105209220,诰赠村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105210,220,441226105210220,东升村委会
441200000000,肇庆市,441226000000,德庆县,441226105000,马圩镇,441226105211,220,441226105211220,罗横村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106001,121,441226106001121,高良社区居委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106201,122,441226106201122,高良村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106202,122,441226106202122,大寨村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106203,220,441226106203220,都洪村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106204,220,441226106204220,冲口村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106205,220,441226106205220,新江村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106206,220,441226106206220,石头村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106207,220,441226106207220,官村村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106208,220,441226106208220,中雄村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106209,220,441226106209220,都合村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106210,220,441226106210220,罗阳村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106211,220,441226106211220,联合村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106212,220,441226106212220,云贞村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106213,220,441226106213220,江南村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106214,220,441226106214220,大同村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106215,220,441226106215220,永福村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106216,220,441226106216220,旺埠村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106217,220,441226106217220,云利村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106218,220,441226106218220,五星村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106219,220,441226106219220,沙水村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106220,220,441226106220220,大江村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106221,220,441226106221220,金山村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106222,220,441226106222220,万星村委会
441200000000,肇庆市,441226000000,德庆县,441226106000,高良镇,441226106223,220,441226106223220,和平村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107001,121,441226107001121,莫村社区居委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107002,122,441226107002122,古有社区居委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107201,220,441226107201220,益村村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107202,220,441226107202220,双栋村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107203,220,441226107203220,富源村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107204,122,441226107204122,平岗村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107205,122,441226107205122,双楼村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107206,220,441226107206220,扶赖村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107207,220,441226107207220,古楼村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107208,220,441226107208220,太宪村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107209,220,441226107209220,大田村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107210,220,441226107210220,光明村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107211,220,441226107211220,古有村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107212,220,441226107212220,曙光村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107213,220,441226107213220,前锋村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107214,220,441226107214220,三联村委会
441200000000,肇庆市,441226000000,德庆县,441226107000,莫村镇,441226107215,220,441226107215220,车牛村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109001,121,441226109001121,永丰社区居委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109201,220,441226109201220,南田村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109202,220,441226109202220,古蓬村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109203,122,441226109203122,新乐村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109204,220,441226109204220,荔枝村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109205,220,441226109205220,紫迳村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109206,220,441226109206220,郡市村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109207,220,441226109207220,河村村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109208,220,441226109208220,金郡村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109209,220,441226109209220,文罗村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109210,220,441226109210220,双城村委会
441200000000,肇庆市,441226000000,德庆县,441226109000,永丰镇,441226109211,220,441226109211220,文善村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110001,121,441226110001121,武垄社区居委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110201,220,441226110201220,武垄村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110202,220,441226110202220,明星村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110203,220,441226110203220,罗坪村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110204,122,441226110204122,四围村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110205,220,441226110205220,兰源村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110206,220,441226110206220,播荫村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110207,220,441226110207220,栗村村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110208,220,441226110208220,罗冲村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110209,220,441226110209220,豆岭村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110210,220,441226110210220,双象村委会
441200000000,肇庆市,441226000000,德庆县,441226110000,武垄镇,441226110211,220,441226110211220,云楼村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111001,121,441226111001121,播植社区居委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111201,220,441226111201220,植村村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111202,122,441226111202122,播植村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111203,220,441226111203220,洛阳村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111204,220,441226111204220,前案村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111205,220,441226111205220,龙福村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111206,220,441226111206220,新合村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111207,220,441226111207220,虎岗村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111208,220,441226111208220,桃村村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111209,220,441226111209220,社香村委会
441200000000,肇庆市,441226000000,德庆县,441226111000,播植镇,441226111210,220,441226111210220,文定村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112001,121,441226112001121,凤村社区居委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112201,220,441226112201220,新生村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112202,220,441226112202220,龙须村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112203,220,441226112203220,新红村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112204,220,441226112204220,匝村村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112205,220,441226112205220,农联村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112206,220,441226112206220,大村村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112207,220,441226112207220,新星村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112208,220,441226112208220,吉利村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112209,220,441226112209220,桂村村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112210,220,441226112210220,禄村村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112211,220,441226112211220,愉快村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112212,220,441226112212220,棠下村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112213,220,441226112213220,乾相村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112214,220,441226112214220,岗坪村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112215,122,441226112215122,保坪村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112216,122,441226112216122,凤村村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112217,122,441226112217122,格塘村委会
441200000000,肇庆市,441226000000,德庆县,441226112000,凤村镇,441226112218,220,441226112218220,古杏村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113001,121,441226113001121,悦城社区居委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113201,220,441226113201220,罗洪村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113202,220,441226113202220,顶底村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113203,220,441226113203220,江边村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113204,122,441226113204122,悦城村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113205,220,441226113205220,中地村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113206,220,441226113206220,响水村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113207,220,441226113207220,洲林村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113208,220,441226113208220,翠塘村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113209,220,441226113209220,关塘坪村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113210,220,441226113210220,高灶头村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113211,220,441226113211220,里村村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113212,220,441226113212220,永增村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113213,220,441226113213220,云邦村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113214,220,441226113214220,军岗村委会
441200000000,肇庆市,441226000000,德庆县,441226113000,悦城镇,441226113215,220,441226113215220,小水村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114001,121,441226114001121,九市社区居委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114201,122,441226114201122,上垌村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114202,122,441226114202122,九市村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114203,220,441226114203220,扶号村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114204,220,441226114204220,高村村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114205,220,441226114205220,辣头村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114206,220,441226114206220,甘力村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114207,220,441226114207220,旧圩村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114208,220,441226114208220,洞寮村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114209,220,441226114209220,留村村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114210,220,441226114210220,上村村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114211,220,441226114211220,江尾村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114212,220,441226114212220,榄山村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114213,220,441226114213220,云朗村委会
441200000000,肇庆市,441226000000,德庆县,441226114000,九市镇,441226114214,220,441226114214220,六冲村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001001,111,441284001001111,城东居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001002,111,441284001002111,城中居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001003,111,441284001003111,城南居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001004,111,441284001004111,城北居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001005,111,441284001005111,沙尾居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001006,111,441284001006111,渔业居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001007,111,441284001007111,花街居委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001008,111,441284001008111,沙尾邨社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001009,111,441284001009111,仓岗社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001010,111,441284001010111,高狮社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001201,220,441284001201220,下布村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001202,220,441284001202220,铁场村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001204,220,441284001204220,上沙村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001205,112,441284001205112,白沙村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001206,112,441284001206112,高布村委会
441200000000,肇庆市,441284000000,四会市,441284001000,城中街道,441284001207,220,441284001207220,河西村委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002001,111,441284002001111,马田居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002002,111,441284002002111,窦口居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002003,111,441284002003111,陶丽居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002004,111,441284002004111,槎山居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002005,111,441284002005111,黄岗居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002006,111,441284002006111,沙田园居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002007,111,441284002007111,东方红居委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002008,111,441284002008111,玉城社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002009,112,441284002009112,清塘社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002010,112,441284002010112,陶塘社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002011,112,441284002011112,陶冲社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002012,112,441284002012112,沙头社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002013,220,441284002013220,前锋社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002014,220,441284002014220,光辉社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002204,220,441284002204220,河东村委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002205,220,441284002205220,清东村委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002207,112,441284002207112,黄岗村委会
441200000000,肇庆市,441284000000,四会市,441284002000,东城街道,441284002210,220,441284002210220,前进村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003001,111,441284003001111,贞山居委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003002,220,441284003002220,邓村居委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003003,111,441284003003111,碧海湾社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003004,112,441284003004112,独岗社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003005,112,441284003005112,姚沙社区居民委员会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003201,220,441284003201220,柑榄村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003204,220,441284003204220,坑口村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003205,220,441284003205220,金星村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003207,220,441284003207220,光荣村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003208,220,441284003208220,大圳村委会
441200000000,肇庆市,441284000000,四会市,441284003000,贞山街道,441284003209,220,441284003209220,白龙村委会
